Title,Year,Station,Statistic,Month,Value,Latitude ,logitude,Unit,Sourse
อุณหภูมิ,2536,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. max.,Nov,35.7,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2536,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. max.,Dec,36.1,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2536,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. min. ,Jan,10.4,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2536,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. min. ,Feb,12,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2536,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. min. ,Mar,21.3,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2536,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. min. ,Apr,22.2,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2536,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. min. ,May,22,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2536,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. min. ,Jun,24,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2536,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. min. ,Jul,24,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2536,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. min. ,Aug,22.3,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2536,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. min. ,Sep,22.2,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2536,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. min. ,Oct,20.1,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2536,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. min. ,Nov,14.4,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2536,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. min. ,Dec,10.6,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean,Jan,25.5,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean,Feb,29.2,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean,Mar,28.9,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean,Apr,30.7,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean,May,29.2,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean,Jun,28.6,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean,Jul,28.2,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean,Aug,27.5,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean,Sep,28,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean,Oct,26.4,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean,Nov,26.2,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean,Dec,25.4,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean max.,Jan,34,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean max.,Feb,36.6,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean max.,Mar,35.8,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean max.,Apr,38,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean max.,May,34.7,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean max.,Jun,33.3,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean max.,Jul,32.6,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean max.,Aug,32.4,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean max.,Sep,32.1,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean max.,Oct,32.3,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean max.,Nov,32.9,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean max.,Dec,32.7,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean min.,Jan,17.8,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean min.,Feb,22.9,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean min.,Mar,23.1,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean min.,Apr,24.8,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean min.,May,25.1,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean min.,Jun,24.8,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean min.,Jul,24.7,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean min.,Aug,24.3,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean min.,Sep,24.6,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean min.,Oct,22.1,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean min.,Nov,20.2,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean min.,Dec,19,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. max.,Jan,35.9,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. max.,Feb,37.9,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. max.,Mar,39.6,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. max.,Apr,40.6,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. max.,May,38.8,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. max.,Jun,35.8,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. max.,Jul,34.2,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. max.,Aug,38,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. max.,Sep,33.8,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. max.,Oct,34.8,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. max.,Nov,34.7,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. max.,Dec,35.1,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. min. ,Jan,13.5,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. min. ,Feb,16.9,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. min. ,Mar,20,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. min. ,Apr,22.6,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. min. ,May,23.9,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. min. ,Jun,23,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. min. ,Jul,23.3,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. min. ,Aug,22.9,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. min. ,Sep,23.1,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. min. ,Oct,15.2,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. min. ,Nov,17,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2537,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. min. ,Dec,15.4,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean,Jan,,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean,Feb,26.8,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean,Mar,,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean,Apr,30.4,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean,May,29.5,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean,Jun,29.3,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean,Jul,28.1,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean,Aug,28,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean,Sep,27.8,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean,Oct,27.5,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean,Nov,26.1,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean,Dec,23.6,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean max.,Jan,,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean max.,Feb,34.5,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean max.,Mar,,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean max.,Apr,38,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean max.,May,35,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean max.,Jun,34.6,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean max.,Jul,32.9,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean max.,Aug,32.5,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean max.,Sep,32.1,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean max.,Oct,32.6,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean max.,Nov,31.7,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean max.,Dec,31.1,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean min.,Jan,,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean min.,Feb,19.5,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean min.,Mar,,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean min.,Apr,25.2,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean min.,May,25,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean min.,Jun,25,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean min.,Jul,24.7,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean min.,Aug,24.8,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean min.,Sep,24.5,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean min.,Oct,24,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean min.,Nov,21.2,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Mean min.,Dec,17.2,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. max.,Jan,,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2538,สอต.วิเชียรบุรี อ.วิเชียรบุรี จ.เพชรบูรณ์,Ext. max.,Feb,37.8,15.65721386,101.1055258,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
